X,Y,Numero,Nom,MoyenTrans,Altitude,NumeroComm,NomCommune,y_Coord_Es,x_Coord_No
508990,164385,8501155,Le Rocheray,CheminFer,1026,5872,Le Chenit,508990.000000000000000,164385.000000000000000
508110,163280,8501156,Solliat-Golisse,CheminFer,1011,5872,Le Chenit,508110.000000000000000,163280.000000000000000
561225,180921,8570482,"Trey, Planche-?-Failly",Bus,529,5827,Trey,561225.000000000000000,180921.000000000000000
555962,146510,8501263,Ch?teau-d'Hauteville,CheminFer,515,5888,Saint-L?gier-La Chi?saz,555962.000000000000000,146510.000000000000000
562785,130992,8587746,"Yvorne, Clos de l'Ombren",Bus,408,5415,Yvorne,562785.000000000000000,130992.000000000000000
521300,163406,8501099,L'Isle,CheminFer,666,5486,L'Isle,521300.000000000000000,163406.000000000000000
538769,152528,8579237,"Lausanne, Ours",Metro,533,5586,Lausanne,538769.000000000000000,152528.000000000000000
505742,145993,8501063,Arzier,CheminFer,842,5702,Arzier-Le Muids,505742.000000000000000,145993.000000000000000
499216,145270,8501055,Les Pralies,CheminFer,1176,5727,Saint-Cergue,499216.000000000000000,145270.000000000000000
531000,153370,8515339,Lausanne-Triage B,CheminFer,397,5586,Lausanne,531000.000000000000000,153370.000000000000000
570109,124490,8501491,Les Posses,CheminFer,981,5402,Bex,570109.000000000000000,124490.000000000000000
531446,153673,8515340,Lausanne-Triage C,CheminFer,396,5633,Echandens,531446.000000000000000,153673.000000000000000
548129,148744,8504009,Le Verney (embr),CheminFer,608,5607,Puidoux,548129.000000000000000,148744.000000000000000
527100,161475,8570108,"Senarclens, village",Bus,586,5499,Senarclens,527100.000000000000000,161475.000000000000000
529847,153021,8515337,Lonay B (bif),CheminFer,391,5638,Lonay,529847.000000000000000,153021.000000000000000
536253,152971,8515561,Malley (B),CheminFer,438,2217,Ponthaux,536253.000000000000000,152971.000000000000000
571564,128238,8501497,Col-de-Soud,CheminFer,1524,5409,Ollon,571564.000000000000000,128238.000000000000000
563416,129605,8501400,Aigle,Bus_CheminFer,404,5401,Aigle,563416.000000000000000,129605.000000000000000
537484,152574,8592133,"Lausanne, Vigie",Metro,486,5586,Lausanne,537484.000000000000000,152574.000000000000000
571397,125213,8588193,Gryon Bois-Gentil,CheminFer,1175,5405,Gryon,571397.000000000000000,125213.000000000000000
570790,124755,8501492,Gryon,CheminFer,1131,5405,Gryon,570790.000000000000000,124755.000000000000000
551755,171262,8570360,"Bussy-sur-Moudon, La Cauderie",Bus,675,5663,Bussy-sur-Moudon,551755.000000000000000,171262.000000000000000
555426,157591,8583253,"Bussigny-sur-Oron, La Resse",Bus,780,5805,Oron,555426.000000000000000,157591.000000000000000
554279,145915,8501200,Vevey,Bus_CheminFer,386,5890,Vevey,554279.000000000000000,145915.000000000000000
560730,140824,8501302,Veytaux-Chillon,Bus_CheminFer,380,5891,Veytaux,560730.000000000000000,140824.000000000000000
528542,152844,8570091,"Morges, En Grassiaz",Bus,418,5642,Morges,528542.000000000000000,152844.000000000000000
578575,133226,8530038,Les Diablerets TDI,Telepherique,1192,5411,Ormont-Dessus,578575.000000000000000,133226.000000000000000
522674,159792,8501087,Mauraz,CheminFer,652,5494,Pampigny,522674.000000000000000,159792.000000000000000
522318,147595,8501042,Etoy,CheminFer,406,5636,Etoy,522318.000000000000000,147595.000000000000000
502223,128400,8501014,Mies,CheminFer,394,5723,Mies,502223.000000000000000,128400.000000000000000
567286,122253,8501487,Bex-Place-du-March?,CheminFer,427,5402,Bex,567286.000000000000000,122253.000000000000000
566225,122320,8501402,Bex,Bus_CheminFer,411,5402,Bex,566225.000000000000000,122320.000000000000000
563595,128895,8530335,Aigle-H?pital,CheminFer,403,5401,Aigle,563595.000000000000000,128895.000000000000000
559404,142863,8501300,Montreux,Bus_CheminFer,395,5886,Montreux,559404.000000000000000,142863.000000000000000
549881,150996,8504007,Moreillon,CheminFer,657,5607,Puidoux,549881.000000000000000,150996.000000000000000
515850,157200,8570117,"Berolle, Les Molliettes",Bus,741,5424,Berolle,515850.000000000000000,157200.000000000000000
561857,129051,8593765,"Aigle, Champex",Bus,383,5401,Aigle,561857.000000000000000,129051.000000000000000
558795,144740,8501374,Fontanivent,CheminFer,556,5886,Montreux,558795.000000000000000,144740.000000000000000
553200,156400,8504016,Pal?zieux-Village,CheminFer,634,5805,Oron,553200.000000000000000,156400.000000000000000
560845,144050,8501385,Sendy-Sollard,CheminFer,875,5886,Montreux,560845.000000000000000,144050.000000000000000
556830,146787,8501264,St-L?gier-Village,CheminFer,553,5888,Saint-L?gier-La Chi?saz,556830.000000000000000,146787.000000000000000
553885,158095,8504020,Oron,CheminFer,700,5805,Oron,553885.000000000000000,158095.000000000000000
560500,142400,8501370,Glion,CheminFerCremaillere,688,5886,Montreux,560500.000000000000000,142400.000000000000000
559427,142905,8501352,Montreux MOB,CheminFer,396,5886,Montreux,559427.000000000000000,142905.000000000000000
568200,125900,8504689,"Auliens, halte",Bus,850,5409,Ollon,568200.000000000000000,125900.000000000000000
532896,155064,8515301,Archy A (bif),CheminFer,408,5624,Bussigny,532896.000000000000000,155064.000000000000000
541665,152317,8579257,"Belmont-sur-Lausanne, centre",Bus,616,5581,Belmont-sur-Lausanne,541665.000000000000000,152317.000000000000000
536689,152614,8501207,"Lausanne, Montelly",Metro,441,5586,Lausanne,536689.000000000000000,152614.000000000000000
501980,134201,8579316,Bogis-Bossey,Bus,469,5705,Bogis-Bossey,501980.000000000000000,134201.000000000000000
524275,162450,8570136,"Chavannes-le-Veyron, crois?e",Bus,615,5475,Chavannes-le-Veyron,524275.000000000000000,162450.000000000000000
539585,154473,8592048,"Lausanne, Fourmi",Metro,659,5586,Lausanne,539585.000000000000000,154473.000000000000000
505651,139678,8501069,L'Asse,CheminFer,466,5724,Nyon,505651.000000000000000,139678.000000000000000
522820,154207,8501082,Chardonney-Ch?teau,CheminFer,577,5625,Bussy-Chardonney,522820.000000000000000,154207.000000000000000
533414,173441,8515317,Chavornay Sud (bif),CheminFer,447,5749,Chavornay,533414.000000000000000,173441.000000000000000
536878,152506,8501139,Lausanne (bif),CheminFer,442,5586,Lausanne,536878.000000000000000,152506.000000000000000
533635,156784,8593812,"Crissier, Cr?sentine",Bus,476,5583,Crissier,533635.000000000000000,156784.000000000000000
534478,152904,8501211,"Chavannes-p.-R., UNIL-Dorigny",Metro,388,5627,Chavannes-pr?s-Renens,534478.000000000000000,152904.000000000000000
545433,189109,8504203,Concise,CheminFer,435,5554,Concise,545433.000000000000000,189109.000000000000000
567779,122207,8530064,Bex Pont-Neuf,CheminFer,432,5402,Bex,567779.000000000000000,122207.000000000000000
552851,146754,8504040,Corseaux-Cornalles,CheminFer,420,5883,Corseaux,552851.000000000000000,146754.000000000000000
503661,130323,8501023,Coppet,CheminFer,394,5712,Coppet,503661.000000000000000,130323.000000000000000
528396,185820,8504298,Ste-Croix,CheminFer,1066,5568,Sainte-Croix,528396.000000000000000,185820.000000000000000
571786,129510,8501498,Bouquetins,CheminFer,1758,5409,Ollon,571786.000000000000000,129510.000000000000000
505254,134953,8588662,"Crans-pr?s-C?ligny, La Versoix",Bus,422,5713,Crans-pr?s-C?ligny,505254.000000000000000,134953.000000000000000
532168,167712,8501114,Ecl?pens,CheminFer,455,5482,Ecl?pens,532168.000000000000000,167712.000000000000000
532131,167889,8515327,Ecl?pens Nord (bif),CheminFer,454,5482,Ecl?pens,532131.000000000000000,167889.000000000000000
503127,129248,8501015,Tannay,CheminFer,392,5729,Tannay,503127.000000000000000,129248.000000000000000
571887,130125,8501499,Col-de-Bretaye,CheminFer,1813,5409,Ollon,571887.000000000000000,130125.000000000000000
504415,132346,8501016,Founex,CheminFer,392,5717,Founex,504415.000000000000000,132346.000000000000000
560785,141967,8501361,Toveyre,CheminFerCremaillere,576,5886,Montreux,560785.000000000000000,141967.000000000000000
531093,153487,8501045,Denges-Echandens,CheminFer,397,5632,Denges,531093.000000000000000,153487.000000000000000
521257,147343,8577591,"Buchillon, Grands-Bois",Bus,408,5623,Buchillon,521257.000000000000000,147343.000000000000000
540199,151366,8501121,Pully,Bus_CheminFer,422,5590,Pully,540199.000000000000000,151366.000000000000000
536843,183188,8504292,Valeyres-sous-Montagny,CheminFer,450,5933,Valeyres-sous-Montagny,536843.000000000000000,183188.000000000000000
560650,138685,8501303,Villeneuve,Bus_CheminFer,375,5414,Villeneuve (VD),560650.000000000000000,138685.000000000000000
518650,161575,8501734,"Montricher, village",Bus,752,5492,Montricher,518650.000000000000000,161575.000000000000000
572025,128700,8501446,Villars-sur-Ollon Golf,CheminFer,1604,5409,Ollon,572025.000000000000000,128700.000000000000000
527276,151669,8592271,"Morges, Moulin",Bus,384,5642,Morges,527276.000000000000000,151669.000000000000000
559703,147006,8501286,Ondallaz-L'Alliaz,CheminFer,1113,5881,Blonay,559703.000000000000000,147006.000000000000000
561085,133687,8591823,"Roche VD, centre commercial",Bus,382,5413,Roche (VD),561085.000000000000000,133687.000000000000000
571139,130146,8530043,Roc-d'Orsay,Telepherique,1952,5409,Ollon,571139.000000000000000,130146.000000000000000
540388,154918,8579239,"Epalinges, Croisettes",Metro,714,5584,Epalinges,540388.000000000000000,154918.000000000000000
515487,154610,8501096,Bi?re,CheminFer,694,5425,Bi?re,515487.000000000000000,154610.000000000000000
537980,152423,8519589,Lausanne-Flon (m2),Metro,481,5586,Lausanne,537980.000000000000000,152423.000000000000000
506865,161735,8530783,Chez-le-Ma?tre-Ecoles,CheminFer,1017,5872,Le Chenit,506865.000000000000000,161735.000000000000000
515500,156900,8501892,"Berolle, ?glise",Bus,761,5424,Berolle,515500.000000000000000,156900.000000000000000
532735,171095,8501113,Bavois,CheminFer,441,5746,Bavois,532735.000000000000000,171095.000000000000000
558413,178773,8504122,Granges-Marnand,CheminFer,469,5831,Valbroye,558413.000000000000000,178773.000000000000000
559900,190670,8570411,"Rueyres-les-Pr?s, crois?e",Bus,496,2039,Rueyres-les-Pr?s,559900.000000000000000,190670.000000000000000
503562,144898,8501057,La Ch?vrerie-Monteret,CheminFer,970,5702,Arzier-Le Muids,503562.000000000000000,144898.000000000000000
540356,163128,8570178,"Bottens, crois?e",Bus,730,5514,Bottens,540356.000000000000000,163128.000000000000000
563342,129352,8593769,"Aigle, Novassales",Bus,403,5401,Aigle,563342.000000000000000,129352.000000000000000
563920,129661,8570601,"Aigle, place du March?",Bus,417,5401,Aigle,563920.000000000000000,129661.000000000000000
563160,130000,8593764,"Aigle, ch. des Lieugex",Bus,400,5401,Aigle,563160.000000000000000,130000.000000000000000
555164,146437,8501261,Clies,CheminFer,458,5888,Saint-L?gier-La Chi?saz,555164.000000000000000,146437.000000000000000
565950,126751,8530355,Les Arnoux,CheminFer,468,5409,Ollon,565950.000000000000000,126751.000000000000000
564852,129760,8501485,Fontanney,CheminFer,548,5401,Aigle,564852.000000000000000,129760.000000000000000
556853,144215,8501202,Burier,Bus_CheminFer,396,5889,La Tour-de-Peilz,556853.000000000000000,144215.000000000000000
534415,175522,8501111,Essert-Pittet,CheminFer,438,5915,Essert-Pittet,534415.000000000000000,175522.000000000000000
560364,141805,8593947,"Territet, gare",Bus,386,5886,Montreux,560364.000000000000000,141805.000000000000000
533536,153313,8593867,"Chavannes-pr?s-Renens, Plaine",Bus,398,5627,Chavannes-pr?s-Renens,533536.000000000000000,153313.000000000000000
546164,171213,8507960,"St-Cierges, Grande Salle",Bus,759,5693,Montanaire,546164.000000000000000,171213.000000000000000
564165,125307,8501452,St-Triphon-Gare,CheminFer,405,5409,Ollon,564165.000000000000000,125307.000000000000000
569686,192686,8504126,Avenches,CheminFer,438,5451,Avenches,569686.000000000000000,192686.000000000000000
529591,152892,8515336,Lonay A (bif),CheminFer,388,5638,Lonay,529591.000000000000000,152892.000000000000000
546829,190060,8515758,La Lance (diag),CheminFer,438,5554,Concise,546829.000000000000000,190060.000000000000000
529477,152839,8501048,Lonay-Pr?verenges,CheminFer,387,5638,Lonay,529477.000000000000000,152839.000000000000000
568750,201069,8579746,"Cudrefin, camping",Bus,433,5456,Cudrefin,568750.000000000000000,201069.000000000000000
528237,152234,8592274,"Morges, Pr?-Reymond",Bus,383,5642,Morges,528237.000000000000000,152234.000000000000000
537818,153464,8592033,"Lausanne, Druey",Bus,555,5586,Lausanne,537818.000000000000000,153464.000000000000000
513502,151384,8570127,"Gimel, bas du village",Bus,710,5428,Gimel,513502.000000000000000,151384.000000000000000
568067,130746,8501471,Plambuit,CheminFer,798,5401,Aigle,568067.000000000000000,130746.000000000000000
537730,184658,8570256,"Giez, La Pommelaz",Bus,505,5559,Giez,537730.000000000000000,184658.000000000000000
539100,181500,8504200,Yverdon-les-Bains,CheminFer,435,5938,Yverdon-les-Bains,539100.000000000000000,181500.000000000000000
537115,154262,8592056,"Lausanne, Grattapaille",Bus,607,5586,Lausanne,537115.000000000000000,154262.000000000000000
559950,142550,8501360,Montreux-Les Planches,CheminFerCremaillere,450,5886,Montreux,559950.000000000000000,142550.000000000000000
558320,143841,8579199,"Clarens, Oche-Thorens",Bus,412,5886,Montreux,558320.000000000000000,143841.000000000000000
554709,147249,8579164,"Corsier-sur-Vevey, Bochettes",Bus,480,5884,Corsier-sur-Vevey,554709.000000000000000,147249.000000000000000
526774,151568,8592273,"Morges, Pr?lionne",Bus,411,5642,Morges,526774.000000000000000,151568.000000000000000
531984,155529,8501117,Bussigny,CheminFer,407,5624,Bussigny,531984.000000000000000,155529.000000000000000
546832,155393,8592234,"Savigny, St-Amour",Bus,810,5611,Savigny,546832.000000000000000,155393.000000000000000
514948,145768,8583465,"Rolle, Martinet",Bus,396,5861,Rolle,514948.000000000000000,145768.000000000000000
539412,171277,8570293,"Vuarrengel, En Chollet",Bus,670,5539,Vuarrens,539412.000000000000000,171277.000000000000000
522486,151474,8570086,"Villars-sous-Yens, village",Bus,482,5652,Villars-sous-Yens,522486.000000000000000,151474.000000000000000
541149,181308,8504458,"Yverdon-les-Bains, gymnase",Bus,488,5938,Yverdon-les-Bains,541149.000000000000000,181308.000000000000000
507383,146894,8582137,"Bassins, Piscine",Bus,768,5703,Bassins,507383.000000000000000,146894.000000000000000
538056,182022,8594037,"Yverdon-les-Bains, Cheminet",Bus,434,5938,Yverdon-les-Bains,538056.000000000000000,182022.000000000000000
540440,155833,8593822,"Epalinges, Monteclard",Bus,768,5584,Epalinges,540440.000000000000000,155833.000000000000000
507425,139475,8501733,Changins,Bus,435,5715,Duillier,507425.000000000000000,139475.000000000000000
534749,179878,8582423,"Susc?vaz, Au Coin",Bus,456,5930,Susc?vaz,534749.000000000000000,179878.000000000000000
577439,141432,8501763,"L'Etivaz, anc. poste",Bus,1137,5841,Ch?teau-d'Oex,577439.000000000000000,141432.000000000000000
516550,168125,8570159,"L'Abbaye, Petra F?lix",Bus,1144,5871,L'Abbaye,516550.000000000000000,168125.000000000000000
555180,145641,8594003,"Vevey, Samaritain",Bus,402,5890,Vevey,555180.000000000000000,145641.000000000000000
534434,183046,8504293,Essert-sous-Champvent,CheminFer,507,5905,Champvent,534434.000000000000000,183046.000000000000000
555147,169586,8577647,"Brenles, La Ga?t?",Bus,753,5662,Brenles,555147.000000000000000,169586.000000000000000
539644,153517,8592031,"Lausanne, Devin",Bus,593,5586,Lausanne,539644.000000000000000,153517.000000000000000
555194,169130,8504696,"Brenles, village",Bus,768,5662,Brenles,555194.000000000000000,169130.000000000000000
526825,186600,8571784,"L'Auberson, Vers-chez-Gueissaz",Bus,1100,5568,Sainte-Croix,526825.000000000000000,186600.000000000000000
576353,142448,8501701,"L'Etivaz, Le Bouraz",Bus,1111,5841,Ch?teau-d'Oex,576353.000000000000000,142448.000000000000000
526225,163000,8570133,"La Chaux (Cossonay), Ittens",Bus,563,5474,La Chaux (Cossonay),526225.000000000000000,163000.000000000000000
530035,182479,8579109,"Baulmes, poste",Bus,645,5745,Baulmes,530035.000000000000000,182479.000000000000000
531896,154107,8501148,L?cheires (bif),CheminFer,399,5633,Echandens,531896.000000000000000,154107.000000000000000
531793,157674,8594270,"Mex VD, Faraz",Bus,473,5489,Mex (VD),531793.000000000000000,157674.000000000000000
559514,142896,8593938,"Montreux, rue de la Gare",Bus,409,5886,Montreux,559514.000000000000000,142896.000000000000000
541190,187602,8570275,"Bonvillars, La Cour",Bus,471,5551,Bonvillars,541190.000000000000000,187602.000000000000000
534472,162130,8583636,"Boussens, Chevrine",Bus,604,5473,Boussens,534472.000000000000000,162130.000000000000000
511464,164685,8579140,Vers-Chez-Grosjean,Bus,1040,5871,L'Abbaye,511464.000000000000000,164685.000000000000000
556546,176136,8504141,Henniez,CheminFer,476,5819,Henniez,556546.000000000000000,176136.000000000000000
533130,158729,8588850,"Mex VD, ch. de Sous-Valeyres",Bus,560,5489,Mex (VD),533130.000000000000000,158729.000000000000000
558671,134929,8570588,"Noville, Crebelley",Bus,379,5408,Noville,558671.000000000000000,134929.000000000000000
508225,139000,8588675,"Prangins, gare",Bus,417,5725,Prangins,508225.000000000000000,139000.000000000000000
554448,145547,8593987,"Vevey, Cour-au-Chantre",Bus,377,5890,Vevey,554448.000000000000000,145547.000000000000000
536122,152877,8592105,"Lausanne, Provence nord",Bus,426,5586,Lausanne,536122.000000000000000,152877.000000000000000
539042,154963,8592081,"Lausanne, Montolieu",Bus,647,5586,Lausanne,539042.000000000000000,154963.000000000000000
540037,153517,8592065,"Lausanne, Les Chavannes",Bus,627,5586,Lausanne,540037.000000000000000,153517.000000000000000
