X,Y,X_1,Y_1,NUMERO,NOM,MOYEN_TRAN,ALTITUDE,NUMERO_COM,NOM_COMMUN,buff100_SU,buff250_SU,buff500_SU,buff1000_S
6.220971,46.387436,6.2209710000,46.3874360000,8595596,"Nyon, Fontaine",Bus,423,5724,Nyon,397,1423,3948,11836
6.307188,46.510026,6.3071880000,46.5100260000,8579086,"Gimel, La Vernette",Bus,735,5428,Gimel,76,807,1308,1648
7.037008,46.264506,7.0370080000,46.2645060000,8570647,"Bex, route des Monts bif.",Bus,595,5402,Bex,,,18,290
6.23813,46.39165,6.2381300000,46.3916500000,8570008,"Nyon, La Redoute",Bus,419,5724,Nyon,232,1386,3307,11733
6.665503,46.507225,6.6655030000,46.5072250000,8592199,"Pully, Vignes",Bus,385,5590,Pully,359,1637,4200,10620
6.567718,46.545381,6.5677180000,46.5453810000,8591935,"Crissier, Arc-en-Ciel",Bus,415,5583,Crissier,,7,235,8006
6.755008,46.555099,6.7550080000,46.5550990000,8592235,"Savigny, Talliaz",Bus,796,5611,Savigny,15,98,350,591
6.243438,46.394486,6.2434380000,46.3944860000,8588674,"Prangins, Les mélèzes",Bus,418,5725,Prangins,33,641,1810,6896
6.252434,46.399304,6.2524340000,46.3993040000,8588681,"Prangins, Les Morettes",Bus,412,5725,Prangins,104,471,1735,3288
6.213812,46.58373,6.2138120000,46.5837300000,8595462,"Le Brassus,ancienne imprimerie",Bus,1021,5872,Le Chenit,28,196,566,933
6.608415,46.533244,6.6084150000,46.5332440000,8592181,"Prilly, Huttins",Bus,484,5589,Prilly,342,3238,8716,31335
6.602439,46.536961,6.6024390000,46.5369610000,8592192,"Prilly, Perréaz",Bus,481,5589,Prilly,105,880,5663,23703
6.724218,46.889196,6.7242180000,46.8891960000,8507955,"Provence, poste",Bus,773,5566,Provence,66,172,259,458
6.769078,46.498212,6.7690780000,46.4982120000,8570568,"Puidoux, Logis du Pont",Bus,614,5607,Puidoux,48,232,358,1478
7.019642,46.955083,7.0196420000,46.9550830000,8570530,"Cudrefin, place de la Tour",Bus,434,5456,Cudrefin,58,377,672,1077
6.472175,46.694199,6.4721750000,46.6941990000,8570224,"Croy, anc. Battoir",Bus,657,5752,Croy,21,160,392,734
6.654186,46.50865,6.6541860000,46.5086500000,8588442,"Pully, ch. des Osches",Bus,422,5590,Pully,140,1534,4431,15200
6.670336,46.511873,6.6703360000,46.5118730000,8593851,"Pully, La Paudèze",Bus,449,5590,Pully,54,307,2755,11556
6.665842,46.516331,6.6658420000,46.5163310000,8588448,"Pully, ch. des Boverattes",Bus,422,5590,Pully,41,493,2452,13655
6.68009,46.629507,6.6800900000,46.6295070000,8570211,"Poliez-Pittet, Les Roches",Bus,723,5533,Poliez-Pittet,52,194,621,811
6.688586,46.770106,6.6885860000,46.7701060000,8570321,"Cuarny, église",Bus,579,5911,Cuarny,51,166,198,204
6.722066,46.710859,6.7220660000,46.7108590000,8570397,"Ogens, village",Bus,632,5680,Ogens,86,182,231,268
6.806031,46.57219,6.8060310000,46.5721900000,8570458,"Vuibroye, village",Bus,635,5805,Oron,5,57,110,643
6.622089,46.828888,6.6220890000,46.8288880000,8582422,"Fiez, collège",Bus,535,5556,Fiez,41,249,414,609
6.193348,46.374739,6.1933480000,46.3747390000,8579310,Arnex-sur-Nyon,Bus,458,5701,Arnex-sur-Nyon,63,167,187,524
6.663699,46.778208,6.6636990000,46.7782080000,8594051,"Yverdon-les-Bains, L'Orient",Bus,475,5938,Yverdon-les-Bains,12,207,1010,4260
6.461439,46.484845,6.4614390000,46.4848450000,8589262,"St-Prex, Taillecou sud",Bus,382,5646,Saint-Prex,29,238,914,3228
6.719745,46.851772,6.7197450000,46.8517720000,8583309,"Concise, village",Bus,445,5554,Concise,152,520,852,983
6.379491,46.711423,6.3794910000,46.7114230000,8579088,"Vallorbe, poste",Bus,750,5764,Vallorbe,111,955,2031,2899
7.023413,46.924467,7.0234130000,46.9244670000,8570524,"Bellerive VD, village",Bus,538,5464,Vully-les-Lacs,16,67,203,962
6.674775,46.521403,6.6747750000,46.5214030000,8593806,"Belmont-sur-Lausanne, rouvène",Bus,560,5581,Belmont-sur-Lausanne,241,770,2024,6819
6.680669,46.518383,6.6806690000,46.5183830000,8593800,"Belmont-sur-Lausanne, Cita",Bus,589,5581,Belmont-sur-Lausanne,112,782,2055,6270
6.684336,46.518957,6.6843360000,46.5189570000,8579258,"Belmont-sur-Lausanne,Blessoney",Bus,619,5581,Belmont-sur-Lausanne,14,313,1851,5976
6.714023,46.743013,6.7140230000,46.7430130000,8570310,"Donneloye, croisée",Bus,536,5913,Donneloye,32,208,342,411
6.924789,46.87014,6.9247890000,46.8701400000,8583724,"Grandcour, rte d'Estavayer",Bus,477,5817,Grandcour,31,212,499,742
6.684678,46.520578,6.6846780000,46.5205780000,8593802,"Belmont-sur-Lausanne, Léchire",Bus,638,5581,Belmont-sur-Lausanne,64,346,1553,5451
7.033529,46.87663,7.0335290000,46.8766300000,8583723,"Avenches, Le Paon",Bus,445,5451,Avenches,15,357,1303,2739
6.582054,46.536755,6.5820540000,46.5367550000,8592200,"Renens VD, 1er Aoét",Bus,418,5591,Renens (VD),469,1855,9338,24677
6.681746,46.525264,6.6817460000,46.5252640000,8593804,"Belmont-sur-Lausanne, Raffort",Bus,647,5581,Belmont-sur-Lausanne,65,181,1097,3703
6.560453,46.548771,6.5604530000,46.5487710000,8583747,"Bussigny VD, rue de Lausanne",Bus,431,5624,Bussigny,286,772,3102,7633
7.044705,46.930399,7.0447050000,46.9303990000,8583725,"Vallamand-Dessous, Garinettes",Bus,434,5464,Vully-les-Lacs,6,56,154,440
6.68568,46.524471,6.6856800000,46.5244710000,8593797,"Belmont-sur-Lausanne, Au Devin",Bus,741,5581,Belmont-sur-Lausanne,106,293,1062,3612
6.583961,46.532388,6.5839610000,46.5323880000,8592209,"Renens VD, Censuy",Bus,410,5591,Renens (VD),439,1818,5869,23217
6.588696,46.539603,6.5886960000,46.5396030000,8592205,"Renens VD, Borjod",Bus,441,5591,Renens (VD),171,1471,5732,20696
6.598664,46.532426,6.5986640000,46.5324260000,8592211,"Renens VD, Florissant",Bus,449,5591,Renens (VD),268,2298,6358,23541
6.598986,46.530152,6.5989860000,46.5301520000,8592217,"Renens VD, Perrelet",Bus,437,5591,Renens (VD),302,896,5345,23310
6.71171,46.692298,6.7117100000,46.6922980000,8570395,"Bercher, Vieux-collège",Bus,629,5512,Bercher,43,296,685,1162
6.674547,46.54865,6.6745470000,46.5486500000,8593821,"Epalinges, Marcel Regamey",Bus,786,5584,Epalinges,165,654,1727,5011
7.015332,46.218054,7.0153320000,46.2180540000,8570667,"Lavey-Village, près Répets",Bus,418,5406,Lavey-Morcles,28,323,676,887
6.688863,46.838755,6.6888630000,46.8387550000,8507695,"Onnens VD, croisée",Bus,477,5565,Onnens (VD),63,376,494,498
6.421029,46.510283,6.4210290000,46.5102830000,8570087,"Villars-sous-Yens, Le Moulin",Bus,472,5652,Villars-sous-Yens,9,19,28,939
6.509727,46.599844,6.5097270000,46.5998440000,8570095,"Allens, village",Bus,546,5477,Cossonay,31,108,127,760
6.560507,46.523753,6.5605070000,46.5237530000,8591947,"Ecublens VD, Coquerellaz",Bus,422,5635,Ecublens (VD),48,371,2728,8740
6.454687,46.576217,6.4546870000,46.5762170000,8570105,"Cottens VD, La Tuilière",Bus,588,5478,Cottens (VD),27,142,252,464
6.925643,46.421392,6.9256430000,46.4213920000,8594005,"Veytaux, Bonivard",Bus,401,5891,Veytaux,250,1114,2118,2569
6.623052,46.512587,6.6230520000,46.5125870000,8591985,"Lausanne, Beauregard",Bus,413,5586,Lausanne,300,1822,7626,20700
6.579705,46.539328,6.5797050000,46.5393280000,8588839,"Renens VD, av. du 14 Avril",Bus,420,5591,Renens (VD),614,3449,9463,24459
6.51081,46.555772,6.5108100000,46.5557720000,8504656,"Romanel-sur-Morges, poste",Bus,452,5645,Romanel-sur-Morges,126,273,426,550
6.300608,46.436179,6.3006080000,46.4361790000,8581672,"Dully, St-Bonnet",Bus,429,5855,Dully,18,148,313,926
6.617408,46.778325,6.6174080000,46.7783250000,8579298,"Treycovagnes, Châtelard",Bus,434,5938,Yverdon-les-Bains,14,27,358,3181
6.655352,46.535268,6.6553520000,46.5352680000,8592127,"Lausanne, Valmont",Bus,637,5586,Lausanne,291,1087,4209,15048
6.55278,46.518826,6.5527800000,46.5188260000,8594890,"Ecublens VD, Montaney",Bus,398,5635,Ecublens (VD),,310,904,4202
6.340668,46.469267,6.3406680000,46.4692670000,8583424,"Mont-sur-Rolle, Jeune Suisse",Bus,440,5859,Mont-sur-Rolle,89,283,1004,3839
6.649682,46.524506,6.6496820000,46.5245060000,8592042,"Lausanne, Fauconnières",Bus,563,5586,Lausanne,232,2373,7322,20581
6.642355,46.850891,6.6423550000,46.8508910000,8507958,"Romairon, village",Bus,800,5571,Tévenon,6,19,32,271
6.84148,46.479292,6.8414800000,46.4792920000,8504966,"Jongny, village",Bus,621,5885,Jongny,33,447,1504,3968
6.519255,46.698106,6.5192550000,46.6981060000,8579106,"Arnex, gare",Bus,553,5743,Arnex-sur-Orbe,,27,218,617
6.336563,46.463056,6.3365630000,46.4630560000,8570034,"Rolle, gare nord",Bus,400,5861,Rolle,26,607,2097,6683
6.715533,46.744588,6.7155330000,46.7445880000,8507674,"Donneloye, poste",Bus,538,5913,Donneloye,69,211,323,445
6.674404,46.509813,6.6744040000,46.5098130000,8593848,"Paudex, Grangette",Bus,451,5588,Paudex,47,266,2282,10369
6.671533,46.541442,6.6715330000,46.5414420000,8593826,"Epalinges, Raidillon",Bus,754,5584,Epalinges,144,476,1288,6107
6.338055,46.46137,6.3380550000,46.4613700000,8583682,"Rolle, Les Eaux",Bus,390,5861,Rolle,313,1119,2684,6818
6.460473,46.693479,6.4604730000,46.6934790000,8570149,"Romainmôtier, église",Bus,663,5761,Romainmôtier-Envy,111,246,328,612
6.651973,46.815442,6.6519730000,46.8154420000,8579855,"Grandson, croisée de Fiez",Bus,465,5561,Grandson,19,146,456,1221
6.573871,46.518557,6.5738710000,46.5185570000,8591945,"Ecublens VD, Champagne",Bus,391,5635,Ecublens (VD),33,187,409,3564
6.30211,46.50796,6.3021100000,46.5079600000,8570021,"Gimel, Le Signal",Bus,725,5428,Gimel,60,128,698,1447
6.627738,46.821075,6.6277380000,46.8210750000,8507950,"Grandson, Péroset",Bus,470,5561,Grandson,3,14,31,422
6.219981,46.385761,6.2199810000,46.3857610000,8593888,"Nyon, Les Jouvencelles",Bus,425,5724,Nyon,513,2504,3660,10726
6.328373,46.454843,6.3283730000,46.4548430000,8582691,"Rolle, Uttins-Maupas",Bus,401,5861,Rolle,70,700,2499,4790
6.633434,46.781911,6.6334340000,46.7819110000,8570239,"Yverdon-les-Bains, 24 Janvier",Bus,434,5938,Yverdon-les-Bains,261,1578,5056,15169
6.211223,46.581696,6.2112230000,46.5816960000,8570023,"Le Brassus, place de la Lande",Bus,1035,5872,Le Chenit,82,299,492,911
6.708187,46.509109,6.7081870000,46.5091090000,8588452,"Lutry, Jordillon",Bus,638,5606,Lutry,23,100,424,1811
6.70284,46.517117,6.7028400000,46.5171170000,8579260,"Lutry, Croix/Lutry",Bus,639,5606,Lutry,70,186,493,1811
6.612197,46.536555,6.6121970000,46.5365550000,8592107,"Lausanne, Rapille",Bus,534,5586,Lausanne,126,2824,9540,24376
6.85531,46.462353,6.8553100000,46.4623530000,8594000,"Vevey, Quatre-Vents",Bus,420,5890,Vevey,294,989,3985,14651
6.498506,46.526109,6.4985060000,46.5261090000,8592246,"Echichens, église",Bus,468,5634,Echichens,60,275,743,4043
6.626056,46.533839,6.6260560000,46.5338390000,8592116,"Lausanne, Stade Olympique",Bus,593,5586,Lausanne,479,1008,6491,31718
7.039166,46.931837,7.0391660000,46.9318370000,8570523,"Vallamand-Dessus, pl. village",Bus,515,5464,Vully-les-Lacs,43,145,315,532
6.417803,46.491326,6.4178030000,46.4913260000,8577520,"Etoy, L'Espérance",Bus,487,5636,Etoy,,115,608,1725
6.963595,46.311998,6.9635950000,46.3119980000,8593768,"Aigle, hôpital",Bus,401,5401,Aigle,46,420,1533,6850
6.634072,46.527734,6.6340720000,46.5277340000,8592138,"Lausanne, Vulliemin",Bus,561,5586,Lausanne,454,1855,9753,30387
7.037215,46.85545,7.0372150000,46.8554500000,8583726,"Oleyres, Les Carrières",Bus,551,5451,Avenches,24,175,265,278
6.558242,46.54762,6.5582420000,46.5476200000,8583753,"Bussigny VD, Riant-Mont",Bus,413,5624,Bussigny,165,1219,4290,8020
6.418374,46.474166,6.4183740000,46.4741660000,8594453,"Etoy, Grosses-Terres",Bus,412,5636,Etoy,,41,529,1762
6.483781,46.526607,6.4837810000,46.5266070000,8570072,"Monnaz, Tresy",Bus,480,5634,Echichens,13,58,256,1252
6.97491,46.358346,6.9749100000,46.3583460000,8582430,"Corbeyrier, Luan",Bus,1193,5404,Corbeyrier,4,18,21,24
6.911278,46.439138,6.9112780000,46.4391380000,8593945,"Montreux, Vuarennes",Bus,444,5886,Montreux,351,1225,3152,8946
6.956193,46.34159,6.9561930000,46.3415900000,8583404,"Corbeyrier, place Champillon",Bus,782,5404,Corbeyrier,,13,80,290
6.656555,46.517851,6.6565550000,46.5178510000,8592183,"Pully, Les Liaudes",Bus,501,5590,Pully,187,1043,4706,20056
6.638477,46.542788,6.6384770000,46.5427880000,8592019,"Lausanne, Clochatte",Bus,660,5586,Lausanne,334,939,3572,12591
6.798614,46.666596,6.7986140000,46.6665960000,8592166,"Moudon, Verger",Bus,515,5678,Moudon,21,901,3100,5350
6.827178,46.570893,6.8271780000,46.5708930000,8504775,"Oron-la-Ville, centre",Bus,630,5805,Oron,138,764,1434,2057
6.530158,46.636066,6.5301580000,46.6360660000,8583402,"Lussery-Villars, rue Villars",Bus,490,5487,Lussery-Villars,52,179,190,379
6.194939,46.334775,6.1949390000,46.3347750000,8588666,"Founex, est",Bus,396,5717,Founex,149,737,1607,2849
6.191863,46.332978,6.1918630000,46.3329780000,8588667,"Founex, village",Bus,398,5717,Founex,132,774,1801,3278
6.727753,46.889784,6.7277530000,46.8897840000,8570285,"Provence, La Grangette",Bus,765,5566,Provence,5,182,255,439
6.550227,46.828659,6.5502270000,46.8286590000,8587261,"Bullet, Grande Salle",Bus,1154,5552,Bullet,44,194,390,520
6.640577,46.750557,6.6405770000,46.7505570000,8580576,"Gressy, Moulin",Bus,450,5938,Yverdon-les-Bains,,11,97,176
6.578123,46.629025,6.5781230000,46.6290250000,8570185,"Bettens, croisée",Bus,585,5471,Bettens,77,199,312,534
6.837155,46.477137,6.8371550000,46.4771370000,8504712,Chardonne,Bus,599,5882,Chardonne,80,376,1169,5143
6.539026,46.82912,6.5390260000,46.8291200000,8504299,"Les Rasses, village",Bus,1190,5552,Bullet,20,71,135,365
6.245289,46.399004,6.2452890000,46.3990040000,8588679,"Prangins, La Tuilière",Bus,420,5725,Prangins,59,549,2170,3889
6.638915,46.583724,6.6389150000,46.5837240000,8504178,"Cugy VD, poste",Bus,700,5516,Cugy (VD),36,500,1280,3033
6.532361,46.729004,6.5323610000,46.7290040000,8570248,"Orbe, hôpital",Bus,475,5757,Orbe,93,769,2416,5685
6.715778,46.494872,6.7157780000,46.4948720000,8582781,"Grandvaux, Le Bougnon",Bus,505,5613,Bourg-en-Lavaux,24,330,836,2798
7.018857,46.308888,7.0188570000,46.3088880000,8570613,"Panex, La Croisée",Bus,948,5409,Ollon,,,76,161
6.323502,46.493552,6.3235020000,46.4935520000,8579691,"Essertines-sur-Rolle,Le Pontet",Bus,694,5856,Essertines-sur-Rolle,5,11,126,440
6.426155,46.475144,6.4261550000,46.4751440000,8577604,"Etoy, gare",Bus,405,5636,Etoy,89,100,511,1190
7.103988,46.405848,7.1039880000,46.4058480000,8501702,"Les Mosses, Les Charmilles",Bus,1421,5410,Ormont-Dessous,,3,6,51
6.859523,46.455448,6.8595230000,46.4554480000,8501201,La Tour-de-Peilz,Bus_CheminFer,390,5889,La Tour-de-Peilz,273,1414,6557,13999
6.869334,46.456981,6.8693340000,46.4569810000,8593954,"La Tour-de-Peilz, Bulesses",Bus,425,5889,La Tour-de-Peilz,107,472,2377,9402
6.873959,46.447919,6.8739590000,46.4479190000,8593955,"La Tour-de-Peilz, Burier",Bus,380,5889,La Tour-de-Peilz,17,71,1073,4315
7.040962,46.884419,7.0409620000,46.8844190000,8570514,"Avenches, gare",Bus,438,5451,Avenches,62,709,1488,3116
7.025519,46.271013,7.0255190000,46.2710130000,8580900,"Fenalet-sur-Bex, Grande Salle",Bus,678,5402,Bex,27,101,165,471
6.576961,46.550409,6.5769610000,46.5504090000,8595148,"Crissier, Chisaz",Bus,450,5583,Crissier,6,252,1665,5703
6.896692,46.459904,6.8966920000,46.4599040000,8579209,"Blonay, Planaz",Bus,580,5881,Blonay,57,345,1865,5241
6.649036,46.520498,6.6490360000,46.5204980000,8593835,"Lausanne, Jaman",Bus,554,5586,Lausanne,139,1091,6124,25110
6.641085,46.518823,6.6410850000,46.5188230000,8592074,"Lausanne, Mon Repos",Bus,507,5586,Lausanne,25,1744,7932,28424
6.488419,46.51783,6.4884190000,46.5178300000,8570070,Marcelin (Morges),Bus,428,5642,Morges,32,249,1692,7823
6.829298,46.471788,6.8292980000,46.4717880000,8579158,"Corseaux, collège",Bus,420,5883,Corseaux,67,375,1214,6201
6.891487,46.454598,6.8914870000,46.4545980000,8593913,"Chailly-Montreux, bourg",Bus,482,5886,Montreux,217,359,1032,4876
6.539101,46.599406,6.5391010000,46.5994060000,8501299,"Penthaz, village",Bus,482,5496,Penthaz,85,332,984,1861
6.917647,46.431773,6.9176470000,46.4317730000,8593936,"Montreux, midi",Bus,427,5886,Montreux,86,757,3963,8844
6.778717,46.64375,6.7787170000,46.6437500000,8588154,"Syens, Clos du Château",Bus,591,5688,Syens,11,39,96,173
6.190804,46.393244,6.1908040000,46.3932440000,8501968,"Grens, village",Bus,499,5722,Grens,64,218,363,930
6.6105,46.777034,6.6105000000,46.7770340000,8579299,"Treycovagnes, Champ-Muraz",Bus,475,5931,Treycovagnes,68,279,773,1094
6.33708,46.537579,6.3370800000,46.5375790000,8570119,"Bière, gare",Bus,692,5425,Bière,85,482,1109,1473
7.038972,46.87673,7.0389720000,46.8767300000,8583514,"Avenches, Bibracte",Bus,448,5451,Avenches,208,838,1909,3304
6.620441,46.693227,6.6204410000,46.6932270000,8570195,"Penthéréaz, Champ-de-Vaud",Bus,604,5531,Penthéréaz,17,20,32,32
6.621593,46.521168,6.6215930000,46.5211680000,8592122,"Lausanne, Tivoli",Bus,477,5586,Lausanne,227,922,8082,35552
6.934841,46.386188,6.9348410000,46.3861880000,8595183,"Villeneuve VD, centre comm.",Bus,376,5414,Villeneuve (VD),,19,52,949
6.699533,46.634412,6.6995330000,46.6344120000,8570217,"Villars-Tiercelin, M. Villars",Bus,745,5804,Jorat-Menthue,17,17,17,251
6.565278,46.568159,6.5652780000,46.5681590000,8588848,"Villars-Ste-Croix, Le Sansy",Bus,506,5651,Villars-Sainte-Croix,67,352,522,1120
6.618093,46.519046,6.6180930000,46.5190460000,8592097,"Lausanne, Pont Marc Dufour",Bus,451,5586,Lausanne,7,1742,6820,31828
6.915464,46.432897,6.9154640000,46.4328970000,8593930,"Montreux, La Corsaz",Bus,408,5886,Montreux,584,1659,5568,9394
7.058621,46.263978,7.0586210000,46.2639780000,8570648,"Bex, Les Véneresses",Bus,768,5402,Bex,3,28,38,213
6.652869,46.769282,6.6528690000,46.7692820000,8507659,"Yverdon-les-Bains, Condémines",Bus,446,5938,Yverdon-les-Bains,13,750,2695,10015
6.640545,46.773055,6.6405450000,46.7730550000,8595070,"Yverdon-les-Bains, Valentin",Bus,435,5938,Yverdon-les-Bains,137,900,5274,17428
6.62356,46.783632,6.6235600000,46.7836320000,8594061,"Yverdon-les-Bains, Blancherie",Bus,433,5938,Yverdon-les-Bains,3,102,2341,9045
6.625381,46.787081,6.6253810000,46.7870810000,8594047,"Yverdon-les-Bains, St Georges",Bus,434,5938,Yverdon-les-Bains,37,492,1966,8172
6.64503,46.76634,6.6450300000,46.7663400000,8594027,"Yverdon, Parc Scientifique",Bus,436,5938,Yverdon-les-Bains,,350,2974,7531
6.52543,46.609786,6.5254300000,46.6097860000,8570130,"Penthalaz, poste",Bus,453,5495,Penthalaz,312,813,2293,3406
6.68014,46.506847,6.6801400000,46.5068470000,8593859,"Lutry, Fénix",Bus,427,5606,Lutry,53,726,2964,8856
6.231977,46.463153,6.2319770000,46.4631530000,8501850,"Bassins, Tillette",Bus,746,5703,Bassins,103,465,757,934
7.053388,46.34726,7.0533880000,46.3472600000,8570635,"La Forclaz VD, Le Bouillet",Bus,1158,5410,Ormont-Dessous,3,14,28,95
6.672302,46.838052,6.6723020000,46.8380520000,8507658,"Bonvillars, village",Bus,467,5551,Bonvillars,48,278,434,536
6.598924,46.703128,6.5989240000,46.7031280000,8570199,"Corcelles-sur-Chav., route de Chavornay",Bus,557,5751,Corcelles-sur-Chavornay,92,210,336,336
6.801305,46.651129,6.8013050000,46.6511290000,8504903,"Chavannes-sur-Moudon, La Croix",Bus,616,5665,Chavannes-sur-Moudon,8,21,31,265
6.647178,46.543308,6.6471780000,46.5433080000,8592018,"Lausanne, Cigale",Bus,676,5586,Lausanne,335,1551,4101,11464
6.556871,46.767888,6.5568710000,46.7678880000,8570242,"Mathod, Moulin de Mathod",Bus,447,5919,Mathod,,9,56,557
6.849917,46.46022,6.8499170000,46.4602200000,8593981,"Vevey, Beau-Séjour",Bus,383,5890,Vevey,84,1342,5644,18491
7.055791,46.295561,7.0557910000,46.2955610000,8579114,"Villars-sur-Ollon, gare",Bus,1253,5409,Ollon,76,283,1043,1763
6.449855,46.701448,6.4498550000,46.7014480000,8570227,"Premier, croisée de Forel",Bus,807,5759,Premier,6,6,82,256
6.613426,46.855346,6.6134260000,46.8553460000,8570269,"Mauborget, village",Bus,1183,5562,Mauborget,27,69,102,148
6.598927,46.538977,6.5989270000,46.5389770000,8592178,"Prilly, église",Bus,477,5589,Prilly,189,591,4150,19849
7.129341,46.331355,7.1293410000,46.3313550000,8501705,"Les Diablerets, Les Mazots",Bus,1702,5409,Ollon,,,,
6.400014,46.692953,6.4000140000,46.6929530000,8570230,"Vaulion, Le Moulin",Bus,917,5765,Vaulion,6,6,6,151
6.541483,46.720971,6.5414830000,46.7209710000,8501194,Les Granges (Orbe),Bus_CheminFer,445,5757,Orbe,,76,207,3160
6.672567,46.543896,6.6725670000,46.5438960000,8591970,"Epalinges, Pré-d'Yverdon",Bus,765,5584,Epalinges,94,370,1573,5873
6.648233,46.775592,6.6482330000,46.7755920000,8570288,"Yverdon, 4 Marronniers",Bus,435,5938,Yverdon-les-Bains,119,931,4430,14382
6.808807,46.657549,6.8088070000,46.6575490000,8577650,"Chavannes-sur-Moudon, village",Bus,688,5665,Chavannes-sur-Moudon,30,112,164,222
6.64818,46.509544,6.6481800000,46.5095440000,8592172,"Pully, C.-F. Ramuz",Bus,418,5590,Pully,172,1308,5244,17830
6.385092,46.493501,6.3850920000,46.4935010000,8501865,"Aubonne, Bougy-St-Martin",Bus,534,5422,Aubonne,64,344,1583,2920
6.400338,46.485095,6.4003380000,46.4850950000,8501868,"Aubonne, La Levette",Bus,450,5422,Aubonne,10,10,75,597
6.569787,46.550552,6.5697870000,46.5505520000,8593817,"Crissier, Feleire",Bus,434,5583,Crissier,,11,266,6546
6.38862,46.730228,6.3886200000,46.7302280000,8579909,"Vallorbe, Le Creux",Bus,808,5764,Vallorbe,5,28,91,306
6.50821,46.612202,6.5082100000,46.6122020000,8570109,"Cossonay-Ville, centre",Bus,568,5477,Cossonay,97,785,1967,3665
6.241451,46.390803,6.2414510000,46.3908030000,8588672,"Prangins, Pont de la Redoute",Bus,418,5725,Prangins,50,561,2451,10429
